Learner - ID,Learner - Name,Learner - Type,Learning activity - ID,Learning activity - Title,Learning activity - Duration,Delivery Type,Learning Source Name,State,Age At Registration,User Registration Date,Completion Date,Learning Last Accessed Date,Source,Transcript status,Transcript Type,Learning Activity Status,Referrer Source,College,Percent complete,Learner Enrollment Date
900018,Demo Learner 19,Student,ACT5689,Course D,60,Guidance,Your Learning Builder - Plans,Kerala - IN,Not Available,14-01-2026,2026-01-29T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,50,14-01-2026
900018,Demo Learner 19,Student,ACT4910,Course H,10,Guidance,Your Learning Builder - Plans,Kerala - IN,Not Available,14-01-2026,2026-01-22T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,100,14-01-2026
900018,Demo Learner 19,Student,ACT5809,Course E,10,Guidance,Your Learning Builder - Plans,Kerala - IN,Not Available,14-01-2026,2026-01-15T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 17,100,14-01-2026
900018,Demo Learner 19,Student,ACT3296,Course O,10,Guidance,Your Learning Builder - Plans,Kerala - IN,Not Available,14-01-2026,2026-01-30T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 17,100,14-01-2026
900018,Demo Learner 19,Student,ACT6899,Course N,10,Guidance,Your Learning Builder - Plans,Kerala - IN,Not Available,14-01-2026,2026-01-19T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,100,14-01-2026
900018,Demo Learner 19,Student,ACT3960,Course E,30,Guidance,Your Learning Builder - Plans,Kerala - IN,Not Available,14-01-2026,2026-02-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,100,14-01-2026
900018,Demo Learner 19,Student,ACT2298,Course C,240,Guidance,Your Learning Builder - Plans,Kerala - IN,Not Available,14-01-2026,2026-01-20T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,100,14-01-2026
900018,Demo Learner 19,Student,ACT3245,Course T,30,Guidance,Your Learning Builder - Plans,Kerala - IN,Not Available,14-01-2026,2026-01-20T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,100,14-01-2026
900019,Demo Learner 20,Student,ACT9077,Course C,10,Learning Plan,Adobe Learning Manager,Madhya Pradesh - IN,Not Available,11-02-2026,2026-02-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,100,11-02-2026
900019,Demo Learner 20,Student,ACT5362,Course H,30,Learning Plan,Adobe Learning Manager,Madhya Pradesh - IN,Not Available,11-02-2026,2026-02-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,100,11-02-2026
900019,Demo Learner 20,Student,ACT7081,Course S,240,Learning Plan,Adobe Learning Manager,Madhya Pradesh - IN,Not Available,11-02-2026,2026-02-11T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,0,11-02-2026
900020,Demo Learner 21,Not Available,ACT2002,Course J,10,Guidance,Adobe Learning Manager,Delhi - IN,Not Available,25-03-2026,2026-03-26T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,50,25-03-2026
900020,Demo Learner 21,Not Available,ACT1420,Course Q,240,Guidance,Adobe Learning Manager,Delhi - IN,Not Available,25-03-2026,2026-03-27T00:00:00Z,2026-03-27T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,100,25-03-2026
900020,Demo Learner 21,Not Available,ACT3988,Course F,10,Guidance,Adobe Learning Manager,Delhi - IN,Not Available,25-03-2026,2026-03-25T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,100,25-03-2026
900021,Demo Learner 22,Student,ACT8277,Course D,60,Guidance,IBM Learning Patterns,Delhi - IN,18-25,17-01-2026,2026-01-19T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,100,17-01-2026
900021,Demo Learner 22,Student,ACT3016,Course O,120,Guidance,IBM Learning Patterns,Delhi - IN,18-25,17-01-2026,2026-01-18T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,100,17-01-2026
900021,Demo Learner 22,Student,ACT2991,Course M,30,Guidance,IBM Learning Patterns,Delhi - IN,18-25,17-01-2026,2026-01-17T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,100,17-01-2026
900021,Demo Learner 22,Student,ACT8570,Course M,30,Guidance,IBM Learning Patterns,Delhi - IN,18-25,17-01-2026,2026-01-17T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,50,17-01-2026
900022,Demo Learner 23,Other,ACT6489,Course N,240,Learning Plan,IBM Learning Patterns,Karnataka - IN,26-40,11-02-2026,2026-02-11T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,50,11-02-2026
900022,Demo Learner 23,Other,ACT1877,Course K,240,Learning Plan,IBM Learning Patterns,Karnataka - IN,26-40,11-02-2026,2026-02-13T00:00:00Z,2026-02-13T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,100,11-02-2026
900022,Demo Learner 23,Other,ACT1189,Course L,10,Learning Plan,IBM Learning Patterns,Karnataka - IN,26-40,11-02-2026,2026-02-12T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,100,11-02-2026
900023,Demo Learner 24,Student,ACT1659,Course B,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-15T00:00:00Z,2026-02-15T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,21-01-2026
900023,Demo Learner 24,Student,ACT9884,Course B,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-10T00:00:00Z,2026-02-10T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,0,21-01-2026
900023,Demo Learner 24,Student,ACT8105,Course H,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-01-21T00:00:00Z,2026-01-21T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,100,21-01-2026
900023,Demo Learner 24,Student,ACT3735,Course D,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-10T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 17,100,21-01-2026
900023,Demo Learner 24,Student,ACT8641,Course S,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-01-23T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,100,21-01-2026
900023,Demo Learner 24,Student,ACT3152,Course J,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-06T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,100,21-01-2026
900023,Demo Learner 24,Student,ACT2439,Course R,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,0,21-01-2026
900023,Demo Learner 24,Student,ACT7334,Course G,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-01-28T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,0,21-01-2026
900023,Demo Learner 24,Student,ACT8829,Course P,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-01-30T00:00:00Z,2026-01-30T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,21-01-2026
900023,Demo Learner 24,Student,ACT9395,Course R,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-01-27T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,100,21-01-2026
900023,Demo Learner 24,Student,ACT3659,Course H,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,100,21-01-2026
900023,Demo Learner 24,Student,ACT4541,Course J,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-01-30T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,0,21-01-2026
900023,Demo Learner 24,Student,ACT6701,Course O,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-01-23T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,100,21-01-2026
900023,Demo Learner 24,Student,ACT2789,Course Q,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,50,21-01-2026
900023,Demo Learner 24,Student,ACT6774,Course E,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-01-31T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,0,21-01-2026
900023,Demo Learner 24,Student,ACT8786,Course I,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-01-24T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,100,21-01-2026
900023,Demo Learner 24,Student,ACT2924,Course P,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-03T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,100,21-01-2026
900023,Demo Learner 24,Student,ACT5576,Course T,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-03T00:00:00Z,2026-02-03T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,50,21-01-2026
900023,Demo Learner 24,Student,ACT6777,Course J,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-01-30T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,0,21-01-2026
900023,Demo Learner 24,Student,ACT6275,Course A,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-02T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,100,21-01-2026
900023,Demo Learner 24,Student,ACT5981,Course E,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-07T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,100,21-01-2026
900023,Demo Learner 24,Student,ACT6408,Course K,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-01-23T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,21-01-2026
900023,Demo Learner 24,Student,ACT1175,Course A,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-03T00:00:00Z,2026-02-03T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,100,21-01-2026
900023,Demo Learner 24,Student,ACT6118,Course R,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-07T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 17,0,21-01-2026
900023,Demo Learner 24,Student,ACT8046,Course M,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,21-01-2026
900023,Demo Learner 24,Student,ACT1170,Course C,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-04T00:00:00Z,2026-02-04T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,100,21-01-2026
900023,Demo Learner 24,Student,ACT7568,Course R,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-06T00:00:00Z,2026-02-06T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,50,21-01-2026
900023,Demo Learner 24,Student,ACT7580,Course O,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-05T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,100,21-01-2026
900023,Demo Learner 24,Student,ACT9685,Course C,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-12T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,100,21-01-2026
900023,Demo Learner 24,Student,ACT9398,Course F,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-01-30T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,100,21-01-2026
900023,Demo Learner 24,Student,ACT7895,Course F,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-06T00:00:00Z,2026-02-06T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 17,100,21-01-2026
900023,Demo Learner 24,Student,ACT4081,Course N,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-06T00:00:00Z,2026-02-06T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,0,21-01-2026
900023,Demo Learner 24,Student,ACT6786,Course S,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-01-24T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,21-01-2026
900023,Demo Learner 24,Student,ACT1064,Course J,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-01-30T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,100,21-01-2026
900023,Demo Learner 24,Student,ACT1483,Course G,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-02-11T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,0,21-01-2026
900023,Demo Learner 24,Student,ACT9707,Course Q,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-01-29T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,0,21-01-2026
900023,Demo Learner 24,Student,ACT3381,Course F,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,21-01-2026,2026-01-24T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,100,21-01-2026
900024,Demo Learner 25,Student,ACT6289,Course E,30,eLearning,IBM Learning Patterns,Not Available,Not Available,21-01-2026,2026-01-23T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,100,21-01-2026
900025,Demo Learner 26,Student,ACT7487,Course S,10,eLearning,Your Learning Builder - Plans,Haryana - IN,18-25,01-01-2026,2026-01-08T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,01-01-2026
900025,Demo Learner 26,Student,ACT4651,Course B,30,eLearning,Your Learning Builder - Plans,Haryana - IN,18-25,01-01-2026,2026-01-08T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,100,01-01-2026
900025,Demo Learner 26,Student,ACT8461,Course J,120,eLearning,Your Learning Builder - Plans,Haryana - IN,18-25,01-01-2026,2026-01-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,100,01-01-2026
900025,Demo Learner 26,Student,ACT7386,Course S,30,eLearning,Your Learning Builder - Plans,Haryana - IN,18-25,01-01-2026,2026-01-08T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,50,01-01-2026
900025,Demo Learner 26,Student,ACT4987,Course C,30,eLearning,Your Learning Builder - Plans,Haryana - IN,18-25,01-01-2026,2026-01-01T00:00:00Z,2026-01-01T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,100,01-01-2026
900025,Demo Learner 26,Student,ACT5762,Course M,240,eLearning,Your Learning Builder - Plans,Haryana - IN,18-25,01-01-2026,2026-01-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,0,01-01-2026
900025,Demo Learner 26,Student,ACT6503,Course M,10,eLearning,Your Learning Builder - Plans,Haryana - IN,18-25,01-01-2026,2026-01-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,100,01-01-2026
900025,Demo Learner 26,Student,ACT5013,Course M,30,eLearning,Your Learning Builder - Plans,Haryana - IN,18-25,01-01-2026,2026-01-18T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,100,01-01-2026
900025,Demo Learner 26,Student,ACT1572,Course I,10,eLearning,Your Learning Builder - Plans,Haryana - IN,18-25,01-01-2026,2026-01-14T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,100,01-01-2026
900025,Demo Learner 26,Student,ACT3127,Course C,30,eLearning,Your Learning Builder - Plans,Haryana - IN,18-25,01-01-2026,2026-01-23T00:00:00Z,2026-01-23T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,0,01-01-2026
900025,Demo Learner 26,Student,ACT8652,Course H,30,eLearning,Your Learning Builder - Plans,Haryana - IN,18-25,01-01-2026,2026-01-15T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,50,01-01-2026
900025,Demo Learner 26,Student,ACT4408,Course J,120,eLearning,Your Learning Builder - Plans,Haryana - IN,18-25,01-01-2026,2026-01-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,50,01-01-2026
900025,Demo Learner 26,Student,ACT3145,Course I,240,eLearning,Your Learning Builder - Plans,Haryana - IN,18-25,01-01-2026,2026-01-22T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,100,01-01-2026
900025,Demo Learner 26,Student,ACT5034,Course M,240,eLearning,Your Learning Builder - Plans,Haryana - IN,18-25,01-01-2026,2026-01-18T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,100,01-01-2026
